code,name,date,close,entry,stop,stop_pct,body_r,vol_ratio,fall_pct,near_sup,dragon,broke,outcome,hold_days,r
039200,오스코텍,2025-06-10,28150.0,28707.3,27780.18,3.23,7.14,0.63,4.58,False,False,False,미돌파,0,0.0
009420,한올바이오파마,2025-06-10,26900.0,27154.2,25960.71,4.395,15.0,0.86,-3.86,True,False,True,손절,3,-1.068
277810,레인보우로보틱스,2025-06-10,282000.0,295590.0,277008.04,6.286,6.06,1.02,-6.62,True,False,False,미돌파,0,0.0
174900,앱클론,2025-06-10,12500.0,12875.7,12235.32,4.974,3.92,0.52,6.23,False,False,False,미돌파,0,0.0
011070,LG이노텍,2025-06-10,148100.0,149598.6,145113.21,2.998,2.86,1.43,-2.21,True,False,True,손절,3,-1.1
018290,브이티,2025-06-10,43000.0,44538.9,41406.34,7.033,3.7,1.13,-5.39,True,False,True,손절,3,-1.043
298050,HS효성첨단소재,2025-06-10,201500.0,208416.0,197250.0,5.358,5.15,1.57,-1.21,True,False,False,미돌파,0,0.0
121600,나노신소재,2025-06-10,50800.0,51703.2,49725.54,3.825,6.67,0.62,-4.53,True,False,True,손절,3,-1.078
458870,씨어스,2025-06-10,6049.0,6088.15,5865.89,3.651,1.8,0.93,4.48,False,False,True,추적청산,3,0.418
100840,SNT에너지,2025-06-10,41950.0,43336.5,40335.54,6.925,8.16,0.84,-3.33,True,False,False,미돌파,0,0.0
009520,포스코엠텍,2025-06-10,11320.0,11502.96,11164.5,2.942,3.85,0.82,-0.8,True,False,True,추적청산,3,0.398
033780,KT&G,2025-06-10,122000.0,123646.8,119792.14,3.117,6.45,1.1,-1.5,True,False,False,미돌파,0,0.0
326030,SK바이오팜,2025-06-10,92900.0,93286.2,91163.04,2.276,12.5,0.72,0.11,False,True,True,손절,3,-1.132
222080,SFA넥셀,2025-06-11,7110.0,7224.42,7021.96,2.802,13.33,0.77,0.84,True,False,True,손절,2,-1.107
011200,HMM,2025-06-11,22500.0,22595.1,21867.14,3.222,9.09,0.59,-0.9,True,True,True,추적청산,4,0.548
001680,대상,2025-06-11,22350.0,22494.9,22086.79,1.814,0.0,0.44,-3.0,True,False,True,손절,1,-1.165
192400,쿠쿠홀딩스,2025-06-11,30550.0,30611.1,29642.68,3.164,14.29,0.76,-2.0,True,True,True,추적청산,4,0.405
298380,에이비엘바이오,2025-06-11,79700.0,82464.6,77438.21,6.095,4.88,0.86,1.24,False,False,False,미돌파,0,0.0
322000,HD현대에너지솔루션,2025-06-11,50900.0,54007.8,48833.57,9.581,6.82,1.22,2.49,False,False,False,미돌파,0,0.0
030190,NICE평가정보,2025-06-12,14430.0,14709.36,14213.14,3.373,7.5,1.02,1.84,True,False,False,미돌파,0,0.0
119850,지엔씨에너지,2025-06-12,28600.0,29659.2,27732.68,6.496,3.12,0.56,3.38,True,False,True,추적청산,8,1.554
003090,대웅,2025-06-12,26700.0,27154.2,25953.46,4.422,5.56,0.61,4.64,False,False,False,미돌파,0,0.0
204320,HL만도,2025-06-12,34800.0,35120.1,34378.39,2.112,0.0,1.61,-3.73,True,False,False,미돌파,0,0.0
036530,SNT홀딩스,2025-06-12,55600.0,58917.6,53502.86,9.19,12.5,1.01,3.3,False,False,False,미돌파,0,0.0
036830,솔브레인홀딩스,2025-06-12,35850.0,36873.6,35085.89,4.848,3.45,1.14,0.28,False,False,False,미돌파,0,0.0
032190,다우데이타,2025-06-12,16970.0,17665.26,16724.11,5.328,0.0,1.31,0.99,False,False,False,미돌파,0,0.0
001680,대상,2025-06-12,22400.0,22545.0,21934.11,2.71,0.0,0.84,-1.36,True,False,False,미돌파,0,0.0
052020,에스티큐브,2025-06-12,6620.0,6753.48,6471.93,4.169,4.76,0.5,1.78,True,False,False,미돌파,0,0.0
015760,한국전력,2025-06-12,28450.0,29358.6,27627.14,5.898,10.34,1.43,4.05,False,False,False,미돌파,0,0.0
160190,하이젠알앤엠,2025-06-12,36950.0,38176.2,35225.89,7.728,3.92,2.25,3.9,False,False,True,손절,2,-1.039
336370,솔루스첨단소재,2025-06-12,8560.0,8857.68,8416.96,4.976,11.76,0.51,7.56,False,False,False,미돌파,0,0.0
298050,HS효성첨단소재,2025-06-12,198200.0,201903.0,195957.5,2.945,4.44,1.71,1.39,True,False,False,미돌파,0,0.0
285130,SK케미칼,2025-06-12,60400.0,61522.8,59649.64,3.045,7.14,0.62,2.42,False,False,False,미돌파,0,0.0
021240,코웨이,2025-06-12,93800.0,95089.8,91755.71,3.506,3.85,1.58,-2.96,True,False,False,미돌파,0,0.0
058610,에스피지,2025-06-12,26150.0,26653.2,25925.71,2.729,9.09,0.75,1.13,False,False,False,미돌파,0,0.0
457190,이수스페셜티케미컬,2025-06-12,41750.0,43136.1,40673.21,5.71,0.0,1.37,-0.85,True,False,False,미돌파,0,0.0
098460,고영,2025-06-12,15700.0,15951.84,15461.71,3.073,5.41,0.56,1.69,False,False,False,미돌파,0,0.0
082920,비츠로셀,2025-06-13,15190.0,15498.94,14596.92,5.82,6.52,1.26,-4.87,True,False,True,손절,4,-1.052
088980,맥쿼리인프라,2025-06-13,11710.0,11803.56,11581.36,1.883,5.56,1.65,0.09,False,False,False,미돌파,0,0.0
093320,케이아이엔엑스,2025-06-13,88100.0,88977.6,79977.14,10.115,1.2,3.2,-5.13,True,True,True,시간손절,5,0.251
033500,동성화인텍,2025-06-13,27100.0,27605.1,26287.86,4.772,14.29,1.09,3.21,False,False,True,시간손절,5,-0.75
052020,에스티큐브,2025-06-13,6570.0,6743.46,6412.68,4.905,11.54,0.94,5.19,True,False,True,추적청산,4,0.439
095610,테스,2025-06-13,24400.0,24849.6,23238.75,6.482,3.57,1.6,0.81,False,False,False,미돌파,0,0.0
052400,코나아이,2025-06-13,69800.0,71041.8,64140.54,9.714,0.0,0.81,2.51,False,False,True,추적청산,5,0.488
105560,KB금융,2025-06-13,106000.0,107414.4,104112.86,3.074,4.0,0.99,0.28,False,False,True,시간손절,5,-0.375
039200,오스코텍,2025-06-13,28050.0,28707.3,27127.5,5.503,11.11,1.42,0.18,False,False,True,손절,3,-1.135
192400,쿠쿠홀딩스,2025-06-13,30800.0,31362.6,29942.68,4.527,0.0,0.91,-0.33,True,False,True,추적청산,2,0.434
103590,일진전기,2025-06-13,31700.0,31863.6,30250.71,5.062,7.41,0.71,-7.09,True,True,True,추적청산,6,0.53
009420,한올바이오파마,2025-06-16,26050.0,26803.5,25453.21,5.038,4.35,0.84,2.62,False,False,False,미돌파,0,0.0
008770,호텔신라,2025-06-16,50200.0,50701.2,49265.62,2.831,0.0,0.37,0.2,False,False,False,미돌파,0,0.0
000120,CJ대한통운,2025-06-16,84300.0,85971.6,83182.86,3.244,8.7,0.79,3.55,False,False,False,미돌파,0,0.0
071320,지역난방공사,2025-06-16,78200.0,79458.6,76064.64,4.271,7.69,0.77,6.35,True,False,False,미돌파,0,0.0
003030,세아제강지주,2025-06-16,226500.0,227454.0,219457.14,3.516,8.33,0.77,1.74,False,True,True,손절,1,-1.085
006280,녹십자,2025-06-16,131500.0,133767.0,128551.43,3.899,9.09,1.14,2.59,True,False,False,미돌파,0,0.0
089970,브이엠,2025-06-16,12140.0,12364.68,11865.11,4.04,5.41,0.82,1.7,True,False,True,추적청산,3,0.426
388720,유일로보틱스,2025-06-16,73600.0,74949.6,71217.86,4.979,6.45,1.28,4.04,False,False,True,추적청산,8,1.143
000670,영풍,2025-06-16,41395.0,41672.18,38883.89,6.691,0.0,0.7,0.58,False,True,True,시간손절,5,-0.249
357780,솔브레인,2025-06-16,166200.0,168135.6,161436.79,3.984,14.04,0.57,0.24,False,True,True,추적청산,8,1.206
003490,대한항공,2025-06-16,21350.0,21492.9,20977.95,2.396,12.5,1.15,6.77,True,False,True,시간손절,5,-0.111
328130,루닛,2025-06-16,21046.0,21229.37,20541.68,3.239,4.46,0.81,10.91,True,False,True,손절,2,-1.093
456040,OCI,2025-06-16,57300.0,57414.6,55650.89,3.072,14.29,0.99,1.55,False,True,False,미돌파,0,0.0
259960,크래프톤,2025-06-16,370500.0,371241.0,362473.21,2.362,7.69,0.55,0.8,True,True,True,손절,2,-1.127
086520,에코프로,2025-06-16,42100.0,43186.2,41215.18,4.564,3.23,0.51,4.97,False,False,False,미돌파,0,0.0
073240,금호타이어,2025-06-16,4400.0,4408.8,4259.52,3.386,12.0,0.63,1.12,False,True,True,시간손절,5,-0.282
005850,에스엘,2025-06-16,31250.0,31412.7,30145.18,4.035,14.29,0.98,2.8,False,True,True,시간손절,5,-0.045
026960,동서,2025-06-16,26600.0,26803.5,26170.09,2.363,11.11,1.12,1.12,False,False,False,미돌파,0,0.0
178320,서진시스템,2025-06-16,20350.0,20691.3,19954.02,3.563,0.0,0.79,6.22,True,False,True,추적청산,8,1.066
068760,셀트리온제약,2025-06-16,49128.0,49520.84,48224.91,2.617,9.52,0.74,0.59,False,False,True,손절,2,-1.115
000100,유한양행,2025-06-16,106300.0,108516.6,105342.14,2.925,3.85,0.79,0.93,True,False,False,미돌파,0,0.0
160190,하이젠알앤엠,2025-06-16,35150.0,35921.7,33678.57,6.244,10.81,1.08,4.35,False,False,False,미돌파,0,0.0
000080,하이트진로,2025-06-16,19880.0,19969.86,19597.86,1.863,11.11,0.63,3.5,False,True,True,추적청산,5,0.447
300720,한일시멘트,2025-06-16,18570.0,18777.48,18127.89,3.459,5.88,0.65,0.59,True,False,True,손절,2,-1.087
280360,롯데웰푸드,2025-06-16,120700.0,121242.0,117438.57,3.137,13.33,0.9,2.19,False,True,False,미돌파,0,0.0
088980,맥쿼리인프라,2025-06-16,11720.0,11803.56,11681.68,1.033,12.5,1.38,0.51,True,False,False,미돌파,0,0.0
004000,롯데정밀화학,2025-06-16,38200.0,38426.7,37155.36,3.308,9.52,0.72,-0.26,True,True,False,미돌파,0,0.0
085620,미래에셋생명,2025-06-16,6480.0,6703.38,6264.54,6.547,13.89,1.02,1.97,False,False,False,미돌파,0,0.0
009150,삼성전기,2025-06-16,126900.0,127554.6,123380.71,3.272,9.09,0.98,2.38,True,True,True,추적청산,5,0.677
009240,한샘,2025-06-16,44550.0,45290.4,43645.0,3.633,11.54,0.68,1.11,False,False,True,시간손절,5,-0.654
111770,영원무역,2025-06-16,60300.0,60721.2,58343.21,3.916,0.0,0.84,0.82,True,False,False,미돌파,0,0.0
051900,LG생활건강,2025-06-16,339000.0,339678.0,331219.64,2.49,7.69,0.72,0.44,False,True,True,추적청산,5,0.38
298020,효성티앤씨,2025-06-16,253000.0,254508.0,243350.0,4.384,11.11,0.6,-2.02,True,True,False,미돌파,0,0.0
015750,성우하이텍,2025-06-16,5790.0,5831.64,5591.07,4.125,15.0,0.64,3.02,True,True,True,손절,5,-1.073
066970,엘앤에프,2025-06-17,48400.0,50951.7,47345.98,7.077,12.07,0.77,3.01,True,False,False,미돌파,0,0.0
383310,에코프로에이치엔,2025-06-17,23550.0,24298.5,23126.43,4.824,0.0,0.49,3.29,False,False,False,미돌파,0,0.0
003620,KG모빌리티,2025-06-17,3350.0,3441.87,3306.2,3.942,4.55,0.99,2.9,False,False,False,미돌파,0,0.0
178320,서진시스템,2025-06-17,20500.0,21042.0,20114.2,4.409,6.67,0.54,5.96,True,False,False,미돌파,0,0.0
302440,SK바이오사이언스,2025-06-17,44950.0,46041.9,44084.64,4.251,0.0,0.65,2.92,True,False,False,미돌파,0,0.0
174900,앱클론,2025-06-17,11350.0,11593.14,11029.5,4.862,11.36,0.52,9.2,True,False,False,미돌파,0,0.0
011070,LG이노텍,2025-06-17,143800.0,148195.8,140962.86,4.881,4.84,1.29,2.9,False,False,True,추적청산,2,0.439
457190,이수스페셜티케미컬,2025-06-17,39350.0,40530.9,38247.86,5.633,10.53,0.76,1.5,False,False,False,미돌파,0,0.0
093050,LF,2025-06-17,17620.0,17835.6,17267.0,3.188,6.82,1.2,1.95,False,False,False,미돌파,0,0.0
006040,동원산업,2025-06-17,48200.0,49599.0,46555.54,6.136,1.92,1.07,1.03,True,False,False,미돌파,0,0.0
281820,케이씨텍,2025-06-17,26500.0,27655.2,25887.14,6.393,9.68,1.34,0.0,True,False,False,미돌파,0,0.0
043260,성호전자,2025-06-17,1184.0,1211.42,1163.42,3.962,5.26,0.29,0.5,True,False,False,미돌파,0,0.0
121600,나노신소재,2025-06-17,47900.0,49498.8,46694.29,5.666,14.89,0.89,5.71,False,False,False,미돌파,0,0.0
094170,동운아나텍,2025-06-17,18460.0,19007.94,18230.36,4.091,13.43,1.13,3.85,True,False,False,미돌파,0,0.0
073240,금호타이어,2025-06-17,4375.0,4448.88,4319.25,2.914,9.52,0.81,1.35,False,False,False,미돌파,0,0.0
000990,DB하이텍,2025-06-17,44250.0,45991.8,43294.46,5.865,0.0,1.35,0.56,False,False,True,시간손절,5,0.323
105560,KB금융,2025-06-17,107100.0,109518.6,105607.5,3.571,9.68,0.68,3.43,False,False,False,미돌파,0,0.0
020150,롯데에너지머티리얼즈,2025-06-17,22200.0,22645.2,21446.79,5.292,0.0,1.2,-0.91,True,False,False,미돌파,0,0.0
001680,대상,2025-06-17,22000.0,22194.3,21579.02,2.772,0.0,0.8,1.57,True,False,False,미돌파,0,0.0
015750,성우하이텍,2025-06-17,5800.0,5921.82,5721.39,3.385,0.0,0.96,1.69,False,False,False,미돌파,0,0.0
241560,두산밥캣,2025-06-17,51900.0,53907.6,50635.89,6.069,3.45,0.94,1.52,False,False,False,미돌파,0,0.0
281740,레이크머티리얼즈,2025-06-17,11940.0,12254.46,11711.68,4.429,2.27,1.06,2.29,False,False,False,미돌파,0,0.0
440110,파두,2025-06-17,10630.0,10971.9,10343.5,5.727,5.66,0.82,0.28,False,False,False,미돌파,0,0.0
041830,인바디,2025-06-17,24800.0,24949.8,24289.64,2.646,0.0,0.52,3.5,False,False,False,미돌파,0,0.0
041510,에스엠,2025-06-17,135300.0,136171.8,130396.43,4.241,0.0,0.4,3.97,True,True,True,시간손절,5,-0.135
009420,한올바이오파마,2025-06-17,25950.0,26402.7,25403.21,3.786,6.25,0.85,3.53,False,False,False,미돌파,0,0.0
066570,LG전자,2025-06-17,72200.0,73647.0,71524.64,2.882,0.0,0.98,2.04,True,False,True,손절,1,-1.104
326030,SK바이오팜,2025-06-17,91100.0,92885.4,90255.54,2.831,4.76,0.78,1.94,False,False,False,미돌파,0,0.0
080220,제주반도체,2025-06-17,13380.0,13927.8,13087.04,6.037,2.7,1.93,0.89,True,False,False,미돌파,0,0.0
005930,삼성전자,2025-06-17,58100.0,59919.6,57182.5,4.568,12.5,1.75,1.86,False,False,False,미돌파,0,0.0
005490,POSCO홀딩스,2025-06-17,257500.0,262524.0,253666.07,3.374,14.29,0.83,1.72,False,False,False,미돌파,0,0.0
056190,SFA,2025-06-17,20800.0,21442.8,20453.57,4.613,0.0,1.23,3.03,True,False,True,추적청산,8,1.374
090430,아모레퍼시픽,2025-06-17,132700.0,133466.4,129357.68,3.078,6.25,0.85,5.62,False,False,False,미돌파,0,0.0
090460,비에이치,2025-06-17,12470.0,12925.8,12278.3,5.009,0.0,2.34,-0.48,True,False,False,미돌파,0,0.0
137400,피엔티,2025-06-17,30750.0,31713.3,30201.25,4.768,12.0,0.72,3.15,False,False,False,미돌파,0,0.0
095340,ISC,2025-06-17,53200.0,55310.4,51688.57,6.548,12.9,1.2,0.0,True,False,False,미돌파,0,0.0
185750,종근당,2025-06-17,84200.0,85470.6,83398.93,2.424,6.25,0.95,3.11,True,False,False,미돌파,0,0.0
004490,세방전지,2025-06-17,69500.0,70941.6,67864.64,4.337,3.85,0.75,0.71,False,False,False,미돌파,0,0.0
006400,삼성SDI,2025-06-17,169300.0,173245.8,165920.71,4.228,5.0,0.91,0.59,False,False,False,미돌파,0,0.0
099190,아이센스,2025-06-17,16500.0,17074.08,16208.46,5.07,12.0,0.83,-2.17,True,False,False,미돌파,0,0.0
009450,경동나비엔,2025-06-17,72100.0,72845.4,70417.5,3.333,0.0,0.73,2.7,False,False,False,미돌파,0,0.0
128940,한미약품,2025-06-17,291500.0,295089.0,275958.93,6.483,3.03,1.77,7.9,True,False,False,미돌파,0,0.0
097950,CJ제일제당,2025-06-17,241000.0,242985.0,236201.79,2.792,9.09,1.03,2.03,False,False,False,미돌파,0,0.0
259960,크래프톤,2025-06-17,367500.0,373746.0,362951.79,2.888,5.88,0.74,2.13,True,False,True,손절,1,-1.104
466100,클로봇,2025-06-17,16670.0,17064.06,16037.77,6.014,8.36,1.48,1.9,False,False,False,미돌파,0,0.0
055550,신한지주,2025-06-18,59200.0,60721.2,57789.29,4.828,4.0,1.07,1.0,True,False,False,미돌파,0,0.0
028050,삼성E&A,2025-06-18,22900.0,23246.4,22486.96,3.267,8.33,0.65,1.29,False,False,False,미돌파,0,0.0
086520,에코프로,2025-06-18,41800.0,42835.5,41170.54,3.887,8.0,0.52,5.96,False,False,False,미돌파,0,0.0
002790,아모레퍼시픽홀딩스,2025-06-18,28200.0,28607.1,27699.73,3.172,14.29,0.52,1.23,False,False,True,추적청산,5,1.807
277810,레인보우로보틱스,2025-06-18,272000.0,275049.0,266850.0,2.981,0.0,0.78,4.56,False,False,True,추적청산,2,0.274
004490,세방전지,2025-06-18,68800.0,69839.4,67762.5,2.974,12.5,0.8,2.13,True,False,False,미돌파,0,0.0
326030,SK바이오팜,2025-06-18,91000.0,92083.8,90058.75,2.199,13.33,0.64,2.36,False,False,False,미돌파,0,0.0
005300,롯데칠성,2025-06-18,118100.0,119939.4,115703.93,3.531,2.86,1.11,1.42,False,False,False,미돌파,0,0.0
028300,HLB,2025-06-18,50300.0,51102.0,49718.75,2.707,10.0,0.98,5.45,True,False,True,손절,1,-1.111
097950,CJ제일제당,2025-06-18,238500.0,241482.0,235185.71,2.607,0.0,1.17,3.25,False,False,True,추적청산,2,0.188
300720,한일시멘트,2025-06-18,18270.0,18747.42,17908.32,4.476,8.57,0.79,3.03,False,False,False,미돌파,0,0.0
043260,성호전자,2025-06-18,1186.0,1199.39,1162.4,3.084,7.41,0.2,0.92,True,False,False,미돌파,0,0.0
009970,영원무역홀딩스,2025-06-18,130800.0,132163.8,121827.86,7.821,3.37,0.86,-1.87,True,True,True,시간손절,5,0.043
101160,월덱스,2025-06-18,20800.0,20941.8,19875.5,5.092,11.11,0.74,0.48,False,True,True,추적청산,6,0.468
373220,LG에너지솔루션,2025-06-18,292000.0,297093.0,289032.14,2.713,8.33,0.74,0.17,False,False,False,미돌파,0,0.0
207940,삼성바이오로직스,2025-06-18,1477631.0,1486485.04,1461599.45,1.674,8.33,0.72,3.74,True,False,False,미돌파,0,0.0
007310,오뚜기,2025-06-19,391000.0,394788.0,388025.0,1.713,10.0,0.62,1.64,False,False,True,시간손절,5,-0.218
095340,ISC,2025-06-19,53500.0,54508.8,52389.64,3.888,12.5,0.75,2.9,True,False,False,미돌파,0,0.0
247540,에코프로비엠,2025-06-19,90900.0,93787.2,88188.57,5.97,14.89,1.0,6.77,True,False,True,추적청산,6,1.326
009970,영원무역홀딩스,2025-06-19,131600.0,135169.8,126911.79,6.109,8.82,1.05,1.42,False,False,False,미돌파,0,0.0
138930,BNK금융지주,2025-06-19,11790.0,12003.96,11528.18,3.964,10.26,0.58,0.25,False,False,False,미돌파,0,0.0
099190,아이센스,2025-06-19,16340.0,16603.14,16027.61,3.466,8.7,0.8,3.08,False,False,False,미돌파,0,0.0
071320,지역난방공사,2025-06-19,75300.0,76051.8,72463.57,4.718,10.71,0.92,6.23,False,False,True,추적청산,6,1.781
079160,CJ CGV,2025-06-19,4795.0,4899.78,4697.05,4.137,0.0,0.53,10.04,False,False,True,추적청산,3,1.045
001680,대상,2025-06-19,22000.0,22394.7,21780.09,2.744,0.0,0.77,1.79,True,False,True,시간손절,5,0.062
005830,DB손해보험,2025-06-19,116600.0,119238.0,114642.5,3.854,11.11,0.55,1.85,False,False,True,추적청산,6,0.668
029780,삼성카드,2025-06-19,48950.0,49649.1,47636.88,4.053,5.97,1.06,0.91,False,False,False,미돌파,0,0.0
383310,에코프로에이치엔,2025-06-19,24150.0,24498.9,23486.61,4.132,12.5,0.42,3.01,False,False,True,추적청산,2,0.427
019210,와이지-원,2025-06-19,6380.0,6482.94,6301.5,2.799,14.29,0.63,2.3,False,False,False,미돌파,0,0.0
077970,STX엔진,2025-06-19,24400.0,24448.8,23646.79,3.28,0.0,0.65,-5.4,True,True,True,손절,3,-1.091
329180,HD현대중공업,2025-06-19,430500.0,432363.0,417516.07,3.434,9.09,0.58,-2.62,True,True,True,추적청산,5,0.485
094170,동운아나텍,2025-06-19,18780.0,19188.3,18328.21,4.482,4.0,1.0,0.27,False,False,False,미돌파,0,0.0
023530,롯데쇼핑,2025-06-19,74300.0,76352.4,72981.43,4.415,7.41,0.72,2.88,False,False,True,시간손절,5,-0.172
023160,태광,2025-06-19,21650.0,21793.5,20621.29,5.379,10.53,0.48,4.2,False,True,False,미돌파,0,0.0
277810,레인보우로보틱스,2025-06-19,273000.0,284067.0,269291.07,5.202,12.0,1.16,5.54,False,False,True,추적청산,5,0.981
460860,동국제강,2025-06-19,9270.0,9368.7,9098.89,2.88,15.0,0.58,5.7,True,False,True,추적청산,4,0.584
139480,이마트,2025-06-19,82600.0,84769.2,81570.71,3.773,12.0,0.85,1.67,False,False,True,시간손절,5,0.618
323410,카카오뱅크,2025-06-19,28100.0,28356.6,26981.96,4.848,9.09,0.96,1.4,False,False,True,추적청산,6,1.072
004490,세방전지,2025-06-19,68700.0,69338.4,67571.07,2.549,7.69,0.99,2.41,True,False,True,손절,2,-1.118
454910,두산로보틱스,2025-06-19,51200.0,52905.6,50567.5,4.419,15.0,0.98,1.92,False,False,True,추적청산,5,2.377
009520,포스코엠텍,2025-06-19,11400.0,11743.44,11245.14,4.243,0.0,1.08,3.72,False,False,False,미돌파,0,0.0
052020,에스티큐브,2025-06-19,6810.0,6993.96,6652.11,4.888,3.57,0.64,-2.87,True,False,True,시간손절,5,-0.57
115180,큐리언트,2025-06-19,11800.0,12024.0,11219.25,6.693,12.7,4.24,-5.83,True,False,False,미돌파,0,0.0
249420,일동제약,2025-06-19,12690.0,12795.54,12460.43,2.619,4.0,0.47,0.16,True,False,True,시간손절,5,-0.638
278280,천보,2025-06-19,39150.0,39929.7,38565.0,3.418,5.0,0.72,7.34,False,False,True,손절,2,-1.088
457190,이수스페셜티케미컬,2025-06-19,39450.0,39779.4,38218.21,3.925,12.5,0.72,5.51,True,False,True,추적청산,2,0.424
453340,현대그린푸드,2025-06-19,18050.0,18126.18,17625.39,2.763,13.51,0.44,-1.12,True,True,True,손절,2,-1.159
058610,에스피지,2025-06-19,26050.0,26703.3,25556.96,4.293,10.53,0.91,0.38,False,False,True,손절,2,-1.07
192400,쿠쿠홀딩스,2025-06-19,31000.0,31362.6,29748.75,5.146,7.69,0.8,0.16,False,False,False,미돌파,0,0.0
001740,SK네트웍스,2025-06-19,4285.0,4353.69,4229.36,2.856,15.0,0.57,1.83,False,False,True,추적청산,5,1.225
141080,리가켐바이오,2025-06-19,107100.0,109518.6,104682.5,4.416,2.63,0.79,8.77,True,False,True,손절,2,-1.068
015750,성우하이텍,2025-06-19,5810.0,5881.74,5701.07,3.072,14.29,0.55,2.52,False,False,False,미돌파,0,0.0
005490,POSCO홀딩스,2025-06-19,260000.0,263526.0,255262.5,3.136,7.69,0.89,2.07,False,False,True,손절,2,-1.096
002380,KCC,2025-06-19,312000.0,316131.0,304566.07,3.658,5.56,0.82,3.26,True,False,True,손절,2,-1.082
082920,비츠로셀,2025-06-19,15014.0,15119.18,14419.91,4.625,12.93,0.94,1.0,False,True,False,미돌파,0,0.0
005180,빙그레,2025-06-19,84000.0,84669.0,82863.57,2.132,0.0,0.55,2.78,True,False,False,미돌파,0,0.0
127120,제이에스링크,2025-06-19,9260.0,9519.0,9036.29,5.071,5.13,0.81,-1.31,True,False,False,미돌파,0,0.0
021240,코웨이,2025-06-19,95000.0,95691.0,92368.57,3.472,0.0,0.65,-1.28,True,False,True,시간손절,5,0.428
018880,한온시스템,2025-06-19,2876.0,2928.85,2840.15,3.028,7.14,0.52,0.17,True,False,False,미돌파,0,0.0
001450,현대해상,2025-06-19,25200.0,25751.4,24701.61,4.077,11.76,0.67,3.82,True,False,True,추적청산,12,1.045
204320,HL만도,2025-06-19,33550.0,33917.7,32959.11,2.826,6.67,1.1,3.59,False,False,False,미돌파,0,0.0
281820,케이씨텍,2025-06-19,26700.0,27054.0,26098.39,3.532,6.67,0.6,1.84,False,False,False,미돌파,0,0.0
011170,롯데케미칼,2025-06-19,62400.0,63827.4,61102.5,4.269,4.55,0.81,6.45,True,False,False,미돌파,0,0.0
001440,대한전선,2025-06-19,16030.0,16132.2,15583.75,3.4,5.0,0.53,1.41,False,True,True,추적청산,2,0.412
041830,인바디,2025-06-19,24550.0,24799.5,24192.32,2.448,11.11,0.53,4.84,False,False,False,미돌파,0,0.0
100090,SK오션플랜트,2025-06-20,18630.0,19088.1,18269.18,4.29,6.15,0.51,8.45,False,False,True,손절,1,-1.07
071320,지역난방공사,2025-06-20,75500.0,76352.4,72765.71,4.698,7.14,0.76,4.31,False,False,False,미돌파,0,0.0
115180,큐리언트,2025-06-20,11990.0,12013.98,11271.68,6.179,0.0,1.33,-16.52,True,True,True,손절,4,-1.049
036530,SNT홀딩스,2025-06-20,53200.0,54208.2,51492.14,5.01,14.29,0.58,2.21,True,False,True,추적청산,4,0.44
065350,신성델타테크,2025-06-20,74000.0,75550.8,70887.86,6.172,8.11,0.79,8.07,False,False,True,시간손절,5,-0.617
281740,레이크머티리얼즈,2025-06-20,11690.0,11973.9,11359.64,5.13,9.8,0.91,4.42,False,False,False,미돌파,0,0.0
004020,현대제철,2025-06-20,29000.0,29508.9,28485.54,3.468,12.5,0.66,1.19,False,False,False,미돌파,0,0.0
001500,현대차증권,2025-06-20,7510.0,7555.08,7256.0,3.959,13.04,0.49,0.79,False,True,True,추적청산,4,1.084
004490,세방전지,2025-06-20,69100.0,69639.0,67689.29,2.8,13.33,2.06,-1.92,True,False,False,미돌파,0,0.0
005250,녹십자홀딩스,2025-06-20,16400.0,16713.36,16199.61,3.074,0.0,1.85,0.79,False,False,False,미돌파,0,0.0
100840,SNT에너지,2025-06-20,41900.0,42284.4,39655.71,6.217,6.98,1.01,0.12,False,True,False,미돌파,0,0.0
001270,부국증권,2025-06-20,41950.0,43587.0,40621.07,6.805,4.17,0.34,0.59,False,False,True,시간손절,5,-0.832
002380,KCC,2025-06-20,314000.0,317634.0,307183.93,3.29,6.25,0.85,0.32,True,False,False,미돌파,0,0.0
094170,동운아나텍,2025-06-20,18760.0,18827.58,18268.75,2.968,8.89,1.37,-0.16,True,True,False,미돌파,0,0.0
180640,한진칼,2025-06-20,130800.0,133466.4,126728.57,5.048,11.76,0.65,6.84,False,False,False,미돌파,0,0.0
174900,앱클론,2025-06-20,10820.0,10981.92,10486.36,4.513,10.53,1.76,9.83,True,False,True,손절,1,-1.066
004990,롯데지주,2025-06-20,27700.0,28056.0,27030.62,3.655,13.33,0.55,5.14,False,False,False,미돌파,0,0.0
082920,비츠로셀,2025-06-20,15014.0,15094.13,14598.26,3.285,6.61,0.56,1.16,False,True,True,손절,2,-1.091
417200,LS머트리얼즈,2025-06-20,11340.0,11593.14,11155.82,3.772,8.57,1.22,0.96,False,False,False,미돌파,0,0.0
138930,BNK금융지주,2025-06-20,11790.0,11893.74,11601.71,2.455,4.76,1.26,0.92,False,False,True,추적청산,6,0.936
033780,KT&G,2025-06-20,125500.0,126953.4,121742.86,4.104,9.09,1.9,-1.87,True,False,False,미돌파,0,0.0
141080,리가켐바이오,2025-06-20,107400.0,110119.8,104968.57,4.678,14.63,0.94,1.38,True,False,False,미돌파,0,0.0
